group,serous,ecm,serous_residual,ecm_residual,dataset
CRSwNP_NP,-0.38705996587061264,-0.908138172851945,0.19890917373926476,-1.3703850861929165,GSE136825
CRSwNP_NP,0.3310929849121491,0.44037105331362575,0.9170621245220265,-0.021875860027345817,GSE136825
CRSwNP_NP,-0.7531464113884786,1.373904779951854,-0.1671772717786012,0.9116578666108824,GSE136825
CRSwNP_NP,-0.8419352348613703,1.3509225579502384,-0.25596609525149294,0.8886756446092668,GSE136825
CRSwNP_NP,0.2543624799790171,0.7908173977294601,0.8403316195888946,0.32857048438848857,GSE136825
CRSwNP_NP,-1.2605428385214354,-0.5456289174836465,-0.674573698911558,-1.007875830824618,GSE136825
CRSwNP_NP,-0.32060605952749943,0.012078895534039867,0.26536308008237797,-0.4501680178069317,GSE136825
CRSwNP_NP,-0.15912937701639968,1.7346558980958109,0.4268397625934777,1.2724089847548394,GSE136825
CRSwNP_NP,0.32842318117879943,0.073650236052688,0.9143923207886768,-0.38859667728828357,GSE136825
CRSwNP_NP,-1.3742794079151464,-0.27430969930031757,-0.788310268305269,-0.7365566126412891,GSE136825
CRSwNP_NP,-1.1638546997511683,1.3930647498195226,-0.5778855601412909,0.930817836478551,GSE136825
CRSwNP_NP,-0.6112685259535084,1.9380284470519307,-0.025299386343631047,1.475781533710959,GSE136825
CRSwNP_IT,-0.06798958808729312,0.05891259689161476,-0.3294328865060504,0.29206705517148135,GSE136825
CRSwNP_IT,-0.21877620040562204,0.9490414156723795,-0.4802194988243793,1.1821958739522462,GSE136825
CRSwNP_IT,0.5996004081295678,0.4128209239704784,0.33815710971081053,0.645975382250345,GSE136825
CRSwNP_IT,0.4299635615719553,-0.5276924943013157,0.168520263153198,-0.2945380360214491,GSE136825
CRSwNP_IT,-0.3760389187669619,-0.21259017485864573,-0.6374822171857192,0.020564283421220853,GSE136825
CRSwNP_IT,1.0597964908290352,-0.753177896560052,0.7983531924102778,-0.5200234382801854,GSE136825
CRSwNP_IT,0.20221366629834714,-0.8575566849456977,-0.05922963212041016,-0.6244022266658311,GSE136825
CRSwNP_IT,-0.2949453928428708,-2.1984453688289527,-0.556388691261628,-1.9652909105490861,GSE136825
CRSwNP_IT,0.7784169638978827,-0.8932105696394577,0.5169736654791255,-0.6600561113595911,GSE136825
CRSwNP_IT,0.8413628157468278,-0.037062015709902925,0.5799195173280705,0.19609244256996367,GSE136825
CRSwNP_IT,0.184702994183554,-1.0249350121242775,-0.07674030423520331,-0.7917805538444109,GSE136825
CRSwNP_IT,0.5920073330044862,-0.6317604223798934,0.33056403458572886,-0.3986059641000268,GSE136825
CRSwNP_IT,-0.5715337454568603,-0.003710156278079779,-0.8329770438756177,0.2294443020017868,GSE136825
CRSwNP_IT,-0.19859696717130443,0.16200628389592844,-0.4600402655900617,0.395160742175795,GSE136825
CRSwNP_IT,0.7700362475257642,-0.11672784126568256,0.5085929491070069,0.11642661701418403,GSE136825
CRSwNP_IT,0.9315418373525626,0.698106565524311,0.6700985389338052,0.9312610238041776,GSE136825
CRSwNP_IT,0.8575277786211775,0.15491770682187786,0.5960844802024201,0.38807216510174447,GSE136825
CRSwNP_IT,0.722560622913244,0.751796727272243,0.46111732449448667,0.9849511855521096,GSE136825
CRSwNP_IT,0.2468684150099242,-0.638120453249477,-0.01457488340883309,-0.4049659949696104,GSE136825
CRSwNP_IT,1.150782016378027,-0.6566969993544256,0.8893387179592696,-0.423542541074559,GSE136825
CRSwNP_IT,-0.28561987294859,-1.0817411880677341,-0.5470631713673473,-0.8485867297878675,GSE136825
CRSwNP_IT,-0.44080388255517133,-0.39392180899973805,-0.7022471809739286,-0.16076735071987147,GSE136825
CRSwNP_IT,0.9050736628290597,0.3186722130694817,0.6436303644103023,0.5518266713493483,GSE136825
CRSwNP_NP,-0.8250218229588675,2.1319344811938654,-0.2390526833489901,1.6696875678528937,GSE136825
CRSwNP_NP,0.7790842119268536,0.09098471578234611,1.365053351536731,-0.37126219755862544,GSE136825
CRSwNP_NP,-0.6331294870578694,1.4467367641540814,-0.047160347447992024,0.9844898508131098,GSE136825
CRSwNP_NP,-1.2089959730172404,0.619191104325759,-0.623026833407363,0.1569441909847874,GSE136825
CRSwNP_NP,-1.3518346171634537,-1.3881727858641342,-0.7658654775535763,-1.8504196992051059,GSE136825
CRSwNP_NP,-0.4444876658492172,1.1851766773841976,0.14148147376066023,0.7229297640432261,GSE136825
CRSwNP_NP,-1.023295053604887,1.3007388896391818,-0.43732591399500964,0.8384919762982103,GSE136825
Healthy_IT,0.9248385417836108,-0.2816768744749518,0.3540144340766156,0.13690431256380503,GSE136825
Healthy_IT,0.7558775529372469,0.3565136782063565,0.1850534452302517,0.7750948652451133,GSE136825
Healthy_IT,-1.3511493850781349,0.7780977896801636,-1.92197349278513,1.1966789767189205,GSE136825
Healthy_IT,1.027234170477813,-0.5559295393954328,0.45641006277081775,-0.13734835235667592,GSE136825
Healthy_IT,-0.08041964678500027,-1.081774602161063,-0.6512437544919955,-0.6631934151223062,GSE136825
Healthy_IT,1.0903380864173058,-1.613885877089264,0.5195139787103106,-1.195304690050507,GSE136825
Healthy_IT,-0.3155985565600026,-0.4777514909782465,-0.8864226642669978,-0.05917030393948963,GSE136825
Healthy_IT,0.7157143163026478,-0.2529643105712949,0.1448902085956526,0.16561687646746193,GSE136825
Healthy_IT,0.12683029998406176,-0.5795405837876343,-0.44399380772293345,-0.16095939674887744,GSE136825
